,mig_int_sex,mig_int_age,mig_int_temporalidad,mig_int_freq,mig_int_motivo,mig_int_motivo/1,mig_int_motivo/2,mig_int_motivo/3,mig_int_motivo/4,mig_int_motivo/5,mig_int_motivo/6,mig_int_motivo/7,mig_int_motivo/8,mig_int_motivo/9,mig_int_motivo/10,mig_int_motivo/11,mig_int_motivo/12,mig_int_motivo/13,mig_int_motivo/99,mig_int_gt,mig_int_gt/GT01,mig_int_gt/GT02,mig_int_gt/GT03,mig_int_gt/GT04,mig_int_gt/GT05,mig_int_gt/GT06,mig_int_gt/GT07,mig_int_gt/GT08,mig_int_gt/GT09,mig_int_gt/GT10,mig_int_gt/GT11,mig_int_gt/GT12,mig_int_gt/GT13,mig_int_gt/GT14,mig_int_gt/GT15,mig_int_gt/GT16,mig_int_gt/GT17,mig_int_gt/GT18,mig_int_gt/GT19,mig_int_gt/GT20,mig_int_gt/GT21,mig_int_gt/GT22,mig_int_slv,mig_int_slv/1184,mig_int_slv/1185,mig_int_slv/1186,mig_int_slv/1187,mig_int_slv/1188,mig_int_slv/1189,mig_int_slv/1190,mig_int_slv/1191,mig_int_slv/1192,mig_int_slv/1193,mig_int_slv/1194,mig_int_slv/1195,mig_int_slv/1196,mig_int_slv/1197,mig_int_hnd,mig_int_hnd/901725,mig_int_hnd/901726,mig_int_hnd/901727,mig_int_hnd/901728,mig_int_hnd/901729,mig_int_hnd/901730,mig_int_hnd/901731,mig_int_hnd/901732,mig_int_hnd/901733,mig_int_hnd/901734,mig_int_hnd/901735,mig_int_hnd/901736,mig_int_hnd/901737,mig_int_hnd/901738,mig_int_hnd/901739,mig_int_hnd/901740,mig_int_hnd/901741,mig_int_hnd/901742,mig_int_area,_index,_parent_table_name,rsp_id,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status,_submission__notes,_submission__status,_submission__submitted_by,_submission__tags,country
206,1,32,2,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,207,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1727,174618554,d4dc76ec-e84c-400e-a5b4-41c73482954f,2021-04-28T20:34:15,,[],submitted_via_web,,[],SLV
207,1,40,2,4.0,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,208,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1732,174619839,d1f8e5ef-2946-466f-9cf3-5f38e487e6e0,2021-04-28T20:43:05,,[],submitted_via_web,,[],SLV
208,2,30,2,99.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,209,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1744,174620407,8550734f-0113-4441-a56a-54487afafead,2021-04-28T20:45:55,,[],submitted_via_web,wfpmandeteam,[],HND
209,2,16,2,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,210,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1747,174620512,b58a1e92-2dc3-4133-8bdc-6ee95067efb6,2021-04-28T20:46:19,,[],submitted_via_web,,[],SLV
210,2,19,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1,211,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1762,174621563,d0dceb01-b180-4084-aa8c-b95676679c5e,2021-04-28T20:52:32,,[],submitted_via_web,,[],SLV
211,2,18,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,212,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1762,174621563,d0dceb01-b180-4084-aa8c-b95676679c5e,2021-04-28T20:52:32,,[],submitted_via_web,,[],SLV
212,1,21,1,,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,1,213,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1772,174622670,b974cf0c-b76c-4d71-a200-e8d022148011,2021-04-28T20:57:32,,[],submitted_via_web,,[],SLV
213,2,26,2,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,3,214,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1785,174622745,3bf931f7-856a-4750-820f-177e8c890594,2021-04-28T20:57:45,,[],submitted_via_web,,[],SLV
214,1,19,1,,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,1,215,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1786,174624809,4bd8ea3f-7fa8-409b-9840-e91158017a91,2021-04-28T21:10:37,,[],submitted_via_web,,[],SLV
215,1,20,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,1,216,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1786,174624809,4bd8ea3f-7fa8-409b-9840-e91158017a91,2021-04-28T21:10:37,,[],submitted_via_web,,[],SLV
216,1,27,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1190,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,217,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1799,174627195,e9672dcd-b428-4162-a2d3-488290ae7a67,2021-04-28T21:26:41,,[],submitted_via_web,,[],SLV
217,1,27,1,,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,218,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1799,174627195,e9672dcd-b428-4162-a2d3-488290ae7a67,2021-04-28T21:26:41,,[],submitted_via_web,,[],SLV
218,2,29,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1186,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,219,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1799,174627195,e9672dcd-b428-4162-a2d3-488290ae7a67,2021-04-28T21:26:41,,[],submitted_via_web,,[],SLV
219,2,60,2,4.0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,220,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1802,174627297,e31c80a4-0131-4a8c-b4d0-bbe6acdf2aeb,2021-04-28T21:27:17,,[],submitted_via_web,,[],SLV
220,2,22,3,5.0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901728,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,221,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1824,174631108,016e2fbf-2e13-46e6-acd6-bc3b4da2dcb4,2021-04-28T21:57:29,,[],submitted_via_web,wfpmandeteam,[],HND
221,2,34,1,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,222,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1825,174631128,ef429756-8eab-41c1-9478-a21825c68656,2021-04-28T21:57:42,,[],submitted_via_web,wfpmandeteam,[],HND
222,1,49,2,1.0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,223,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1839,174637067,2f6f2208-e805-48b1-860b-6d7d7445f72b,2021-04-28T22:51:05,,[],submitted_via_web,wfpmandeteam,[],HND
223,1,23,1,,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GT20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,224,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1861,174644232,b56dd53b-7502-4199-a295-d57c6f593caf,2021-04-28T23:56:56,,[],submitted_via_web,wfpmandeteam,[],GT
224,1,22,2,4.0,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,225,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1870,174645578,7eb81424-a3ba-426e-9027-73b822857126,2021-04-29T00:14:01,,[],submitted_via_web,wfpmandeteam,[],HND
225,2,22,2,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,226,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1947,174673503,59327269-c5f8-4204-901b-ac1da5cba104,2021-04-29T05:28:25,,[],submitted_via_web,,[],GT
226,1,25,2,99.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,227,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1951,174674863,e7454432-ac9f-44be-811d-7c724a3fb367,2021-04-29T05:36:44,,[],submitted_via_web,,[],GT
227,3,0,99,,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,228,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1951,174674863,e7454432-ac9f-44be-811d-7c724a3fb367,2021-04-29T05:36:44,,[],submitted_via_web,,[],GT
228,1,25,2,99.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,229,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1951,174674863,e7454432-ac9f-44be-811d-7c724a3fb367,2021-04-29T05:36:44,,[],submitted_via_web,,[],GT
229,1,0,99,,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,230,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1951,174674863,e7454432-ac9f-44be-811d-7c724a3fb367,2021-04-29T05:36:44,,[],submitted_via_web,,[],GT
230,3,0,99,,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GT13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,231,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1970,174704827,1c518ee9-cfd6-4065-a0ac-8b9ac50f4385,2021-04-29T07:47:51,,[],submitted_via_web,,[],GT
231,3,0,99,,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GT09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,232,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1974,174705412,52f9f061-dd79-4a2e-9141-4a317521b0e2,2021-04-29T07:50:24,,[],submitted_via_web,,[],GT
232,2,25,1,,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,233,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1977,175692028,ba211cf8-87cc-4677-ae35-ccdc5cb11e52,2021-05-04T03:57:30,,[],submitted_via_web,wfpmandeteam,[],HND
233,2,28,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,234,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1999,174888089,7c356d10-b280-430c-bf3c-92367dd0c44a,2021-04-29T19:31:21,,[],submitted_via_web,,[],SLV
234,2,49,2,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,235,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2004,174890931,02f1c037-6adf-4fb1-9065-da6184938aea,2021-04-29T19:49:35,,[],submitted_via_web,wfpmandeteam,[],HND
235,1,20,2,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,236,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2005,174890934,7eee576e-382b-4cd0-a3c9-0e0331f8e985,2021-04-29T19:49:35,,[],submitted_via_web,wfpmandeteam,[],HND
236,2,16,3,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,237,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2006,174890939,191919db-a1a9-4ebe-933a-a42642e07a05,2021-04-29T19:49:36,,[],submitted_via_web,wfpmandeteam,[],HND
237,2,18,3,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,238,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2006,174890939,191919db-a1a9-4ebe-933a-a42642e07a05,2021-04-29T19:49:36,,[],submitted_via_web,wfpmandeteam,[],HND
238,2,39,2,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730 901732,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,239,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2006,174890939,191919db-a1a9-4ebe-933a-a42642e07a05,2021-04-29T19:49:36,,[],submitted_via_web,wfpmandeteam,[],HND
239,2,48,2,5.0,11 1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,240,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2007,174890943,faacf4f6-ee52-4437-add5-87d3424411ca,2021-04-29T19:49:37,,[],submitted_via_web,wfpmandeteam,[],HND
240,1,80,2,3.0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,241,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2009,174890952,bf54281f-60ad-4783-97f7-57af23a225e1,2021-04-29T19:49:39,,[],submitted_via_web,wfpmandeteam,[],HND
241,2,93,2,3.0,11 13,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,242,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2009,174890952,bf54281f-60ad-4783-97f7-57af23a225e1,2021-04-29T19:49:39,,[],submitted_via_web,wfpmandeteam,[],HND
242,2,29,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,243,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2009,174890952,bf54281f-60ad-4783-97f7-57af23a225e1,2021-04-29T19:49:39,,[],submitted_via_web,wfpmandeteam,[],HND
243,2,63,2,4.0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,244,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2009,174890952,bf54281f-60ad-4783-97f7-57af23a225e1,2021-04-29T19:49:39,,[],submitted_via_web,wfpmandeteam,[],HND
244,1,19,3,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901728,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,245,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2014,174890969,003f2628-766c-4585-8024-1df0a38116b5,2021-04-29T19:49:42,,[],submitted_via_web,wfpmandeteam,[],HND
245,2,17,3,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901728,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,246,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2014,174890969,003f2628-766c-4585-8024-1df0a38116b5,2021-04-29T19:49:42,,[],submitted_via_web,wfpmandeteam,[],HND
246,1,18,3,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,247,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2021,174890991,ecd3f464-57c9-4288-8be1-85ea617a9d7d,2021-04-29T19:49:48,,[],submitted_via_web,wfpmandeteam,[],HND
247,2,19,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1190,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1,248,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2036,174894515,d01e7c9f-ede1-4f5c-8ab3-500d9f128428,2021-04-29T20:04:36,,[],submitted_via_web,,[],SLV
248,2,34,2,1.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,1192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,249,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2039,174894534,fb582b0b-9454-4000-b915-08fe5c4c7335,2021-04-29T20:04:47,,[],submitted_via_web,,[],SLV
249,1,25,2,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,2,250,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2057,174894682,9d0362d9-7f35-4897-9c28-459c5721253c,2021-04-29T20:05:48,,[],submitted_via_web,,[],SLV
250,2,23,2,2.0,2 7 1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,251,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2063,174896237,606a070c-3264-4ddb-a916-446716076582,2021-04-29T20:15:16,,[],submitted_via_web,,[],SLV
251,1,21,2,2.0,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,252,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2087,174897224,43a739df-310b-4155-bfbc-a1e58d42fed4,2021-04-29T20:21:45,,[],submitted_via_web,,[],SLV
252,2,24,2,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1189,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,253,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2090,174897663,f3e762db-8392-4aaa-adda-eeb558de19dd,2021-04-29T20:24:19,,[],submitted_via_web,,[],SLV
253,1,59,2,5.0,1 6 11,1,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,254,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2092,174897956,07cd8a15-b94d-4802-bcbb-36d9f77a9831,2021-04-29T20:26:05,,[],submitted_via_web,,[],SLV
254,2,44,2,7.0,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,255,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2092,174897956,07cd8a15-b94d-4802-bcbb-36d9f77a9831,2021-04-29T20:26:05,,[],submitted_via_web,,[],SLV
